2020 06 01 00 00 19 49 3.00 75 620.0 0.00
2020 06 01 00 01 19 44 2.98 75 620.0 0.00
2020 06 01 00 02 19 39 2.96 77 620.0 0.00
2020 06 01 00 03 20 36 2.93 77 620.1 0.00
2020 06 01 00 04 20 35 2.92 78 620.1 0.00
2020 06 01 00 05 17 40 2.91 77 620.1 0.00
2020 06 01 00 06 18 34 2.89 77 620.1 0.00
2020 06 01 00 07 19 38 2.89 78 620.1 0.00
2020 06 01 00 08 17 46 2.86 78 620.1 0.00
2020 06 01 00 09 19 45 2.85 78 620.0 0.00
2020 06 01 00 10 18 49 2.83 79 620.0 0.00
2020 06 01 00 11 18 44 2.82 79 620.0 0.00
2020 06 01 00 12 18 36 2.78 79 620.0 0.00
2020 06 01 00 13 20 28 2.77 79 620.0 0.00
2020 06 01 00 14 19 40 2.76 80 620.0 0.00
2020 06 01 00 15 20 48 2.75 80 620.0 0.00
2020 06 01 00 16 19 35 2.73 80 620.0 0.00
2020 06 01 00 17 19 45 2.71 80 620.0 0.00
2020 06 01 00 18 18 46 2.70 80 620.0 0.00
2020 06 01 00 19 18 44 2.69 81 620.0 0.00
2020 06 01 00 20 18 45 2.66 81 620.0 0.00
2020 06 01 00 21 21 50 2.66 80 619.9 0.00
2020 06 01 00 22 16 39 2.67 81 620.0 0.00
2020 06 01 00 23 19 38 2.63 81 619.9 0.00
2020 06 01 00 24 20 40 2.62 81 619.9 0.00
2020 06 01 00 25 16 50 2.62 81 619.9 0.00
2020 06 01 00 26 16 49 2.60 82 619.9 0.00
2020 06 01 00 27 16 42 2.57 82 619.9 0.00
2020 06 01 00 28 18 34 2.56 82 619.9 0.00
2020 06 01 00 29 18 55 2.57 82 619.9 0.00
2020 06 01 00 30 17 43 2.57 82 619.9 0.00
2020 06 01 00 31 17 47 2.56 82 619.9 0.00
2020 06 01 00 32 17 52 2.57 83 619.8 0.00
2020 06 01 00 33 17 44 2.55 83 619.8 0.00
2020 06 01 00 34 16 40 2.51 83 619.8 0.00
2020 06 01 00 35 17 48 2.48 83 619.8 0.00
2020 06 01 00 36 16 40 2.48 84 619.9 0.00
2020 06 01 00 37 16 40 2.47 84 619.8 0.00
2020 06 01 00 38 16 40 2.45 85 619.8 0.00
2020 06 01 00 39 15 61 2.42 84 619.8 0.00
2020 06 01 00 40 15 52 2.42 84 619.8 0.00
2020 06 01 00 41 14 52 2.39 85 619.8 0.00
2020 06 01 00 42 15 41 2.36 85 619.8 0.00
2020 06 01 00 43 16 48 2.35 84 619.8 0.00
2020 06 01 00 44 16 28 2.36 85 619.8 0.00
2020 06 01 00 45 16 62 2.36 85 619.8 0.00
2020 06 01 00 46 14 60 2.35 85 619.8 0.00
2020 06 01 00 47 14 55 2.32 85 619.7 0.00
2020 06 01 00 48 14 48 2.28 85 619.7 0.00
2020 06 01 00 49 16 52 2.25 85 619.7 0.00
2020 06 01 00 50 16 50 2.27 85 619.7 0.00
2020 06 01 00 51 16 50 2.26 85 619.7 0.00
2020 06 01 00 52 15 50 2.23 85 619.7 0.00
2020 06 01 00 53 15 45 2.19 85 619.7 0.00
2020 06 01 00 54 17 26 2.17 85 619.7 0.00
2020 06 01 00 55 13 30 2.23 84 619.7 0.00
2020 06 01 00 56 15 58 2.24 84 619.6 0.00
2020 06 01 00 57 16 54 2.22 84 619.7 0.00
2020 06 01 00 58 15 45 2.20 84 619.7 0.00
2020 06 01 00 59 17 46 2.19 84 619.7 0.00
2020 06 01 01 00 16 32 2.18 84 619.6 0.00
2020 06 01 01 01 16 39 2.16 84 619.6 0.00
2020 06 01 01 02 15 52 2.12 83 619.6 0.00
2020 06 01 01 03 14 51 2.09 83 619.6 0.00
2020 06 01 01 04 13 46 2.06 83 619.6 0.00
2020 06 01 01 05 13 63 2.03 83 619.6 0.00
2020 06 01 01 06 14 48 1.99 84 619.6 0.00
2020 06 01 01 07 15 47 1.96 84 619.6 0.00
2020 06 01 01 08 15 45 1.97 84 619.6 0.00
2020 06 01 01 09 15 47 1.97 85 619.6 0.00
2020 06 01 01 10 15 42 1.98 85 619.6 0.00
2020 06 01 01 11 12 28 1.98 85 619.6 0.00
