2019 07 01 00 00 8 53 2.69 29 618.7 0.00
2019 07 01 00 01 9 45 2.72 29 618.7 0.00
2019 07 01 00 02 10 48 2.73 29 618.7 0.00
2019 07 01 00 03 10 53 2.76 29 618.7 0.00
2019 07 01 00 04 10 54 2.77 29 618.7 0.00
2019 07 01 00 05 10 56 2.77 29 618.7 0.00
2019 07 01 00 06 10 53 2.76 29 618.7 0.00
2019 07 01 00 07 10 45 2.75 29 618.7 0.00
2019 07 01 00 08 9 61 2.73 29 618.7 0.00
2019 07 01 00 09 10 55 2.73 29 618.7 0.00
2019 07 01 00 10 10 54 2.73 29 618.7 0.00
2019 07 01 00 11 9 52 2.75 29 618.7 0.00
2019 07 01 00 12 9 48 2.78 29 618.7 0.00
2019 07 01 00 13 8 51 2.80 29 618.7 0.00
2019 07 01 00 14 7 31 2.80 29 618.7 0.00
2019 07 01 00 15 7 55 2.82 29 618.7 0.00
2019 07 01 00 16 8 60 2.81 29 618.7 0.00
2019 07 01 00 17 7 57 2.80 29 618.7 0.00
2019 07 01 00 18 7 56 2.79 29 618.7 0.00
2019 07 01 00 19 8 54 2.78 29 618.7 0.00
2019 07 01 00 20 8 62 2.79 29 618.7 0.00
2019 07 01 00 21 7 61 2.78 29 618.7 0.00
2019 07 01 00 22 8 58 2.80 29 618.6 0.00
2019 07 01 00 23 8 75 2.79 28 618.6 0.00
2019 07 01 00 24 7 65 2.79 28 618.6 0.00
2019 07 01 00 25 8 65 2.78 28 618.6 0.00
2019 07 01 00 26 7 60 2.78 28 618.6 0.00
2019 07 01 00 27 6 60 2.75 28 618.6 0.00
2019 07 01 00 28 5 63 2.74 27 618.6 0.00
2019 07 01 00 29 6 69 2.68 27 618.6 0.00
2019 07 01 00 30 7 64 2.63 27 618.5 0.00
2019 07 01 00 31 6 65 2.59 27 618.5 0.00
2019 07 01 00 32 6 68 2.53 27 618.5 0.00
2019 07 01 00 33 6 66 2.48 27 618.5 0.00
2019 07 01 00 34 6 75 2.42 27 618.5 0.00
2019 07 01 00 35 6 69 2.36 27 618.5 0.00
2019 07 01 00 36 6 70 2.32 27 618.5 0.00
2019 07 01 00 37 6 71 2.27 27 618.5 0.00
2019 07 01 00 38 7 67 2.23 28 618.5 0.00
2019 07 01 00 39 8 66 2.21 28 618.5 0.00
2019 07 01 00 40 8 66 2.27 29 618.5 0.00
2019 07 01 00 41 7 62 2.32 28 618.5 0.00
2019 07 01 00 42 7 68 2.38 28 618.5 0.00
2019 07 01 00 43 7 64 2.39 27 618.4 0.00
2019 07 01 00 44 6 62 2.39 27 618.4 0.00
2019 07 01 00 45 7 66 2.39 27 618.4 0.00
2019 07 01 00 46 7 59 2.37 27 618.4 0.00
2019 07 01 00 47 8 56 2.37 27 618.4 0.00
2019 07 01 00 48 9 56 2.42 28 618.4 0.00
2019 07 01 00 49 8 51 2.43 28 618.4 0.00
2019 07 01 00 50 8 68 2.44 28 618.4 0.00
2019 07 01 00 51 8 59 2.45 28 618.4 0.00
2019 07 01 00 52 9 62 2.48 29 618.4 0.00
2019 07 01 00 53 9 61 2.50 29 618.4 0.00
2019 07 01 00 54 8 64 2.53 29 618.4 0.00
2019 07 01 00 55 6 50 2.52 27 618.4 0.00
2019 07 01 00 56 6 72 2.50 27 618.4 0.00
2019 07 01 00 57 7 80 2.47 27 618.4 0.00
2019 07 01 00 58 5 80 2.40 27 618.4 0.00
2019 07 01 00 59 5 80 2.29 27 618.3 0.00
2019 07 01 01 00 5 89 2.24 27 618.3 0.00
2019 07 01 01 01 5 85 2.22 28 618.3 0.00
2019 07 01 01 02 4 88 2.21 28 618.3 0.00
2019 07 01 01 03 3 87 2.23 28 618.3 0.00
2019 07 01 01 04 3 86 2.22 27 618.3 0.00
2019 07 01 01 05 3 80 2.22 27 618.3 0.00
2019 07 01 01 06 4 73 2.20 28 618.3 0.00
2019 07 01 01 07 3 85 2.20 28 618.3 0.00
2019 07 01 01 08 4 75 2.21 28 618.3 0.00
2019 07 01 01 09 5 76 2.20 28 618.3 0.00
2019 07 01 01 10 5 86 2.16 28 618.3 0.00
2019 07 01 01 11 4 88 2.13 28 618.3 0.00
2019 07 01 01 12 4 93 2.07 28 618.3 0.00
2019 07 01 01 13 3 93 2.05 28 618.3 0.00
2019 07 01 01 14 3 86 2.05 28 618.3 0.00
2019 07 01 01 15 3 83 2.02 28 618.3 0.00
2019 07 01 01 16 3 80 2.04 29 618.3 0.00
2019 07 01 01 17 3 77 2.04 29 618.2 0.00
2019 07 01 01 18 3 93 2.03 29 618.2 0.00
2019 07 01 01 19 3 93 2.06 28 618.2 0.00
2019 07 01 01 20 3 103 2.10 28 618.2 0.00
2019 07 01 01 21 1 89 2.13 28 618.2 0.00
2019 07 01 01 22 2 95 2.15 28 618.2 0.00
